Wall time,Step,Value
1685438482.1668465,0,0.024993598461151123
1685438618.0011253,1,0.01818508468568325
1685438759.1968448,2,0.01600303128361702
1685438786.7493467,3,0.014048040844500065
1685438813.622899,4,0.01307415310293436
1685438838.9660025,5,0.012509804219007492
1685438865.4786303,6,0.012000358663499355
1685438889.6692164,7,0.011639515869319439
1685438917.3129911,8,0.010993878357112408
1685438982.4307704,9,0.01099353190511465
1685439069.9610136,10,0.010556831024587154
1685439193.6758966,11,0.010428235866129398
1685439234.9197636,12,0.010064960457384586
1685439263.1609852,13,0.009877678006887436
1685439398.5829246,14,0.009704114869236946
1685439508.0257769,15,0.009463602676987648
1685439549.317879,16,0.0092725595459342
1685439569.1418595,17,0.009094887413084507
1685439589.0035746,18,0.00911419466137886
1685439609.6401956,19,0.008974386379122734
1685439629.0579405,20,0.009026506915688515
1685439648.786133,21,0.008812547661364079
1685439669.3330424,22,0.008851706981658936
1685439694.9424531,23,0.008753784000873566
1685439722.3242886,24,0.008512896485626698
1685439845.7725952,25,0.008480211719870567
1685439884.760649,26,0.008511890657246113
1685439925.4053862,27,0.008374309167265892
1685440002.703399,28,0.008613774552941322
1685440123.1811507,29,0.00852583721280098
