Wall time,Step,Value
1688731164.3120797,1,0.012722639366984367
1688731195.752816,2,0.011171471327543259
1688731230.687551,3,0.009239732287824154
1688731287.2588117,4,0.008520722389221191
1688731349.3673038,5,0.007990147918462753
1688731423.0790331,6,0.007559260353446007
1688731512.540407,7,0.007217790465801954
1688731602.4978828,8,0.006913141813129187
1688731677.9925241,9,0.006666635163128376
1688731761.3699877,10,0.0064649423584342
1688731846.6733363,11,0.006277317181229591
1688731931.615388,12,0.006147834472358227
1688732023.3613963,13,0.006077048368752003
1688732114.088218,14,0.00611406983807683
1688732201.0914102,15,0.0062874616123735905
1688732286.213255,16,0.006446855142712593
1688732376.8021069,17,0.00669182650744915
1688732464.89303,18,0.006876107305288315
1688732541.0154958,19,0.007398257032036781
1688732632.9721901,20,0.0068601886741817
1688732720.5473084,21,0.00623350590467453
1688732810.006694,22,0.006032232195138931
1688732901.63462,23,0.005766738206148148
1688732982.3186345,24,0.0057196710258722305
1688733072.3018038,25,0.005508160684257746
1688733159.6968403,26,0.005414838436990976
1688733242.8365004,27,0.005319305695593357
1688733326.8795824,28,0.005394525360316038
1688733402.446615,29,0.0052428292110562325
1688733476.1563878,30,0.005202762316912413
