Wall time,Step,Value
1688927345.0513349,1,0.013362715020775795
1688927368.1356091,2,0.010778369382023811
1688927391.824545,3,0.009374652989208698
1688927414.6045058,4,0.008576266467571259
1688927436.1283615,5,0.007441841531544924
1688927461.8885705,6,0.006906684022396803
1688927483.7222226,7,0.006485653575509787
1688927506.8767757,8,0.006113245151937008
1688927529.0786307,9,0.0057600149884819984
1688927545.9532044,10,0.0055389306508004665
1688927565.537693,11,0.005258012097328901
1688927582.265541,12,0.005082204006612301
1688927603.391886,13,0.005018932279199362
1688927620.908495,14,0.004766426980495453
1688927642.9579105,15,0.0045929038897156715
1688927669.795022,16,0.0044618756510317326
1688927691.5722067,17,0.004351039417088032
1688927716.6240058,18,0.004268304910510778
1688927737.2368174,19,0.004153653513640165
1688927765.3722575,20,0.004081257618963718
1688927785.4316344,21,0.0040328181348741055
1688927811.206421,22,0.0039605344645679
1688927832.3782992,23,0.003907929640263319
1688927860.8852508,24,0.003865655977278948
1688927883.3107152,25,0.003841387340798974
1688927910.3704154,26,0.0038097503129392862
1688927932.2401352,27,0.0037851876113563776
1688927958.789347,28,0.0037676109932363033
1688927980.281425,29,0.003753095166757703
1688928002.4370234,30,0.0037379502318799496
