Wall time,Step,Value
1694814852.186786,1,1.2972841262817383
1694816008.312699,2,1.1010076999664307
1694817158.572033,3,1.0447463989257812
1694818297.0273867,4,1.0106573104858398
1694819445.1756866,5,0.9907370209693909
1694820569.6911721,6,0.9827540516853333
1694821739.8251429,7,0.9801273941993713
1694822878.678644,8,0.9825116991996765
1694824042.163566,9,0.980663001537323
1694825175.0439453,10,0.9837874174118042
1694826332.675864,11,0.9994597434997559
1694827477.5610495,12,1.0046662092208862
1694828617.138345,13,1.0098299980163574
1694829759.5226629,14,1.0133376121520996
1694830895.378877,15,1.0202940702438354
1694832069.9008768,16,1.0228149890899658
1694833205.348719,17,1.024715781211853
1694834370.0791838,18,1.024406909942627
1694835507.1491835,19,1.0258152484893799
1694836656.076687,20,1.0249812602996826
1694837815.5956132,21,1.0235793590545654
1694838960.4835274,22,1.0221476554870605
1694840132.7028031,23,1.0221565961837769
1694841266.429142,24,1.0214794874191284
1694842432.1277986,25,1.020576000213623
1694843569.2348123,26,1.0196640491485596
1694844721.718723,27,1.0183759927749634
1694845891.8297675,28,1.0175161361694336
1694847038.1138928,29,1.016032099723816
1694848227.073911,30,1.0148292779922485
1694849373.7295747,31,1.0135905742645264
1694850548.2102067,32,1.012526273727417
1694851693.3030972,33,1.0113252401351929
1694852830.5745723,34,1.009507417678833
1694853986.7474675,35,1.0081390142440796
1694855122.9198303,36,1.006512999534607
1694856271.6751795,37,1.006536602973938
1694857391.0374577,38,1.0055110454559326
1694858491.8608747,39,1.0051891803741455
1694859576.2304435,40,1.004257082939148
1694860686.420515,41,1.0037298202514648
1694861764.2444587,42,1.0023287534713745
1694862862.0054955,43,1.0018073320388794
1694863940.2545345,44,1.0009204149246216
1694865041.4256828,45,1.0002632141113281
1694866121.5006948,46,1.000464677810669
1694867213.5674505,47,0.99896240234375
1694868290.8663037,48,0.9977509379386902
1694869393.1818974,49,0.9981476068496704
1694870473.9643602,50,0.9969136118888855
1694871574.6034281,51,0.994635283946991
1694872657.3158782,52,0.9931557774543762
1694873755.5404658,53,0.9945394992828369
1694874835.7654362,54,0.9935348629951477
1694875940.6017134,55,0.9930825233459473
1694877017.410547,56,0.9923513531684875
1694878118.7108715,57,0.9917729496955872
1694879198.6448476,58,0.9908978343009949
1694880293.1484337,59,0.9901925325393677
1694881373.1905303,60,0.9896965026855469
1694882465.5576825,61,0.9888629913330078
1694883545.6557615,62,0.9873865842819214
1694884644.8273857,63,0.9869786500930786
1694885722.053236,64,0.98646080493927
1694886816.9170175,65,0.9857834577560425
1694887893.6269598,66,0.9856029152870178
1694888995.2083392,67,0.9848374724388123
1694890067.2863035,68,0.984499990940094
1694891123.0333812,69,0.9837988018989563
1694892172.8237872,70,0.9835811853408813
1694893229.923031,71,0.9807407855987549
1694894283.7997715,72,0.9820412397384644
1694895335.6923208,73,0.9800253510475159
1694896401.9027162,74,0.9790551066398621
1694897450.9112015,75,0.9785643219947815
1694898505.1358078,76,0.9780003428459167
1694899555.1110518,77,0.9775606393814087
1694900610.1040425,78,0.9767987728118896
1694901658.7818534,79,0.9761343002319336
1694902714.1475892,80,0.9751075506210327
1694903776.435651,81,0.9745861291885376
1694904848.2957702,82,0.9739364385604858
1694905914.9555578,83,0.9738279581069946
1694906986.5458443,84,0.9735278487205505
1694908051.9927542,85,0.973382830619812
1694909122.3526032,86,0.9731793403625488
1694910188.3722117,87,0.9725485444068909
1694911257.7174456,88,0.9720494151115417
1694912322.5534706,89,0.9717482328414917
1694913391.2659073,90,0.9713228940963745
1694914458.8188086,91,0.9710415005683899
1694915524.7371974,92,0.9703946709632874
1694916592.5562603,93,0.970199465751648
1694917658.6804044,94,0.9696471691131592
1694918727.4791582,95,0.9690497517585754
1694919791.447592,96,0.9685620069503784
1694920860.634356,97,0.9680744409561157
1694921923.8535008,98,0.967670738697052
1694922994.1151583,99,0.9674077033996582
1694924057.236161,100,0.9668724536895752
1694925127.3520594,101,0.9662593603134155
1694926190.0634782,102,0.9659903049468994
1694927260.7312572,103,0.9661754369735718
1694928322.6227212,104,0.9655689001083374
1694929393.462148,105,0.9652429819107056
1694930455.7104766,106,0.9645462036132812
1694931525.7234368,107,0.9642146229743958
1694932593.2936783,108,0.9635826945304871
1694933663.6444774,109,0.9634456634521484
1694934725.9208503,110,0.9632601737976074
1694935795.5658402,111,0.9629399180412292
1694936856.4439535,112,0.9624963402748108
1694937924.37832,113,0.9621831774711609
1694938985.9315429,114,0.9616675972938538
1694940054.5538912,115,0.9614311456680298
1694941117.4786947,116,0.9615435600280762
1694942185.827775,117,0.9613409042358398
1694943247.2067702,118,0.9608343243598938
1694944316.6973739,119,0.9606443047523499
1694945379.6899445,120,0.9603825807571411
1694946448.6147888,121,0.9600836038589478
1694947510.7005134,122,0.9601157903671265
1694948581.1558766,123,0.9593634009361267
1694949643.4537878,124,0.9591165781021118
1694950715.838523,125,0.9586217999458313
1694951780.5782292,126,0.9582306742668152
1694952850.9862874,127,0.9577036499977112
1694953911.8395095,128,0.95738685131073
1694954952.4135702,129,0.9569858312606812
1694955981.8993757,130,0.9567671418190002
1694957010.6784632,131,0.9566457867622375
1694958069.2902327,132,0.9566929936408997
1694959141.3136263,133,0.9563202261924744
1694960206.9298513,134,0.9561598300933838
1694961275.1194804,135,0.9554243683815002
1694962346.9875605,136,0.9551208019256592
1694963416.6060064,137,0.9548053741455078
1694964489.2041962,138,0.9546114802360535
1694965564.326987,139,0.9541448354721069
1694966663.442135,140,0.953640341758728
1694967731.1905258,141,0.9537033438682556
1694968778.2786262,142,0.9533494114875793
1694969846.3008778,143,0.9527621865272522
1694970893.8996968,144,0.9523917436599731
1694971959.1521308,145,0.9517926573753357
1694973013.5069847,146,0.9516952633857727
1694974082.8541627,147,0.9513767957687378
1694975131.8040068,148,0.95090252161026
1694976194.2504692,149,0.9505860805511475
1694977249.2152865,150,0.9504964351654053
1694978319.6139264,151,0.9505111575126648
1694979379.8131893,152,0.9500771760940552
1694980451.0444446,153,0.9497380256652832
1694981515.0170267,154,0.9495471715927124
1694982589.264723,155,0.9496081471443176
1694983659.9335568,156,0.949652373790741
1694984734.2732325,157,0.9489990472793579
1694985804.4067535,158,0.9488704800605774
1694986873.5520403,159,0.948662519454956
1694987944.537982,160,0.9484176635742188
1694988991.6067605,161,0.9482079148292542
1694990056.3533165,162,0.9478415250778198
1694991106.2116508,163,0.9479347467422485
1694992173.329284,164,0.9476027488708496
1694993227.9403543,165,0.947706937789917
1694994295.655616,166,0.9472177028656006
1694995351.29461,167,0.9468191266059875
1694996416.3949807,168,0.9465400576591492
1694997474.4399319,169,0.9462050795555115
1694998544.7365105,170,0.9456693530082703
1694999602.6565552,171,0.9454605579376221
1695000668.5236187,172,0.945179283618927
1695001731.1582417,173,0.9451514482498169
1695002801.903766,174,0.9450711607933044
1695003866.7147503,175,0.9449970126152039
1695004933.270185,176,0.9447000622749329
1695005994.6895664,177,0.9444726705551147
1695007064.294275,178,0.944295346736908
1695008127.4421728,179,0.9442222714424133
1695009194.137755,180,0.9441670775413513
1695010256.465298,181,0.9438005089759827
1695011328.099182,182,0.9437393546104431
1695012393.3899636,183,0.943387508392334
1695013464.7968116,184,0.9432352781295776
1695014526.366613,185,0.9430509805679321
1695015598.5931203,186,0.9430066347122192
1695016665.4155643,187,0.9428063035011292
1695017742.8324354,188,0.9423911571502686
1695018811.9170525,189,0.9419478178024292
1695019885.8233879,190,0.9415677189826965
1695020955.679271,191,0.9413017630577087
1695022034.3590958,192,0.9414680600166321
1695023102.505436,193,0.9413098692893982
1695024172.741732,194,0.9410942196846008
1695025247.6412609,195,0.9410967230796814
1695026322.6034136,196,0.9409370422363281
1695027393.8112261,197,0.9406560659408569
1695028461.0805573,198,0.9405025839805603
1695029531.8542793,199,0.9402492642402649
1695030603.938612,200,0.9402915239334106
1695031676.3731937,201,0.9400268197059631
1695032744.1250472,202,0.939954400062561
1695033815.2304277,203,0.9394702911376953
1695034888.830285,204,0.9391551613807678
1695035955.7502315,205,0.9388291835784912
1695037028.6782138,206,0.9386286735534668
1695038098.151582,207,0.938602864742279
1695039166.2491395,208,0.9385340213775635
1695040237.2561405,209,0.9384946823120117
1695041395.5050094,210,0.9385281205177307
1695042539.7725098,211,0.9382731318473816
1695043708.1579685,212,0.9380815029144287
1695044895.5156612,213,0.9378617405891418
1695046044.9132378,214,0.9377717971801758
1695047183.166096,215,0.9374490976333618
1695048355.769583,216,0.9370912909507751
1695049430.3365664,217,0.9368678331375122
1695050501.3015811,218,0.9368219375610352
1695051572.4878242,219,0.9365885257720947
1695052603.8850095,220,0.9363689422607422
1695053626.110817,221,0.9362525343894958
1695054648.1119568,222,0.9359416365623474
1695055669.0745716,223,0.9355819225311279
1695056689.9078095,224,0.9354540705680847
1695057713.7903218,225,0.9355040788650513
1695058735.426326,226,0.935382068157196
1695059757.8789601,227,0.9352613687515259
1695060787.909294,228,0.9349095225334167
1695061809.5566945,229,0.9347727298736572
1695062844.8040102,230,0.9346012473106384
1695063889.934679,231,0.9343922734260559
1695064937.1566858,232,0.9342859387397766
1695065987.7585564,233,0.9342315196990967
1695067041.7923017,234,0.9340454936027527
1695068098.4288192,235,0.933827817440033
1695069147.0939689,236,0.9337461590766907
1695070201.375225,237,0.9334957599639893
1695071264.9269004,238,0.9333546757698059
1695072320.1938844,239,0.9331704378128052
1695073377.3602304,240,0.9329965710639954
1695074431.169799,241,0.9328441619873047
1695075485.2890415,242,0.9326682090759277
1695076533.8161032,243,0.9324229955673218
1695077577.9672801,244,0.9321750402450562
1695078624.5598834,245,0.9320532083511353
1695079677.2594042,246,0.9318745732307434
1695080742.5075407,247,0.9317615628242493
1695081809.0594769,248,0.9315047264099121
1695082895.492145,249,0.9312264919281006
1695083989.9382606,250,0.930976927280426
1695085054.961215,251,0.9308497309684753
1695086118.7006,252,0.9307936429977417
1695087186.7197495,253,0.9305791258811951
1695088252.107848,254,0.9301978349685669
1695089315.0470216,255,0.9299401044845581
1695090371.3756485,256,0.9297372698783875
1695091429.1686895,257,0.9297476410865784
1695092492.4964068,258,0.929568886756897
1695093559.5958877,259,0.9293651580810547
1695094615.070623,260,0.9294179081916809
1695095677.139226,261,0.9292577505111694
1695096745.4554405,262,0.9292965531349182
1695097809.4148395,263,0.9292816519737244
1695098876.0293436,264,0.9290608167648315
1695099939.6948495,265,0.9290195107460022
1695101003.6696968,266,0.9289191365242004
1695102068.0090466,267,0.9289602637290955
1695103134.7154906,268,0.9287840127944946
1695104205.6769207,269,0.928511381149292
1695105306.710998,270,0.9283223748207092
1695106414.6619773,271,0.9280968904495239
1695107499.403751,272,0.928216814994812
1695108613.5938447,273,0.9280092716217041
1695109687.359384,274,0.9279291033744812
1695110799.1606038,275,0.9275084137916565
1695111879.2198808,276,0.9271185398101807
1695112985.8220036,277,0.9268994331359863
