Wall time,Step,Value
1685109517.7447164,0,0.03459847345948219
1685109536.9942408,1,0.023173069581389427
1685109549.2022018,2,0.021755151450634003
1685109571.3033438,3,0.020847704261541367
1685109597.640513,4,0.02028268203139305
1685109612.8113594,5,0.019774295389652252
1685109626.5548196,6,0.019537603482604027
1685109641.0552683,7,0.019262420013546944
1685109654.9241042,8,0.018899763002991676
1685109672.447498,9,0.018599186092615128
1685109693.2052143,10,0.018745344132184982
1685109705.4546533,11,0.018377937376499176
1685109717.6692019,12,0.018020030111074448
1685109729.1413624,13,0.01793675869703293
1685109741.1068745,14,0.017764491960406303
1685109752.8573623,15,0.017593422904610634
1685109765.5916145,16,0.017556823790073395
1685109781.751338,17,0.017132975161075592
1685109794.1958485,18,0.017047109082341194
1685109805.5094042,19,0.01702347956597805
1685109817.8336987,20,0.016872018575668335
1685109829.2862566,21,0.01666291430592537
1685109841.015552,22,0.01640944741666317
1685109856.9524322,23,0.01663275435566902
1685109874.2326589,24,0.016282355412840843
1685109888.6240196,25,0.01619737222790718
1685109902.6851258,26,0.016218135133385658
1685109919.2356353,27,0.0158690232783556
1685109935.2256281,28,0.016033846884965897
1685109948.5504985,29,0.015765782445669174
