Wall time,Step,Value
1693555584.6205413,1,0.4138047695159912
1693556050.4155133,2,0.2798497676849365
1693556373.0548565,3,0.2520337700843811
1693556893.5271547,4,0.23511259257793427
1693558178.612168,5,0.2221413552761078
1693559932.5998006,6,0.21082644164562225
1693561055.7217774,7,0.20287908613681793
1693562286.6528904,8,0.19542483985424042
1693563172.3499289,9,0.18865911662578583
1693563387.4929252,10,0.1852683424949646
1693563776.237431,11,0.1781023144721985
1693563998.5818172,12,0.17280131578445435
1693564169.9691548,13,0.16870920360088348
1693564418.9148114,14,0.16305650770664215
1693564658.2727194,15,0.16150128841400146
1693565353.579862,16,0.1571609377861023
1693567065.0996819,17,0.15492142736911774
1693568296.725687,18,0.15123675763607025
1693569643.2107282,19,0.1488979011774063
1693571031.3986647,20,0.14732706546783447
1693572373.0114305,21,0.14459510147571564
1693573635.2674768,22,0.13945162296295166
1693575378.7385561,23,0.14035138487815857
1693576588.3702133,24,0.142499178647995
1693578625.715719,25,0.13729822635650635
1693581036.8703923,26,0.1348283737897873
1693583808.2670016,27,0.13264067471027374
1693585475.349616,28,0.13154947757720947
1693588691.3938103,29,0.12864109873771667
1693590773.5404294,30,0.12983225286006927
1693590912.4068518,31,0.1273697167634964
1693591040.6388679,32,0.12579064071178436
1693591173.4581592,33,0.12396738678216934
1693591307.1752222,34,0.12492550164461136
1693591459.8710966,35,0.12380725890398026
1693591588.8981388,36,0.1217319443821907
1693591721.1366398,37,0.12063199281692505
1693591884.4798436,38,0.11885320395231247
1693592147.9531643,39,0.11908422410488129
1693592406.6660213,40,0.11726170778274536
1693592632.272067,41,0.1166394054889679
1693592964.2870092,42,0.11495582014322281
1693593412.82774,43,0.1146593987941742
1693593774.372393,44,0.1148628517985344
1693593986.6056538,45,0.11316142231225967
1693594189.4082808,46,0.11238040030002594
1693594348.477831,47,0.11358682066202164
1693594649.6371586,48,0.1119079440832138
1693594878.1877413,49,0.10992633551359177
1693595117.1682289,50,0.1098688393831253
1693595833.4990637,51,0.10871653258800507
1693597286.9022987,52,0.10977862030267715
1693598882.4362679,53,0.10958192497491837
1693600376.2149262,54,0.11035123467445374
1693600550.7832117,55,0.10700252652168274
1693600658.7338483,56,0.10654039680957794
1693600738.3714535,57,0.10574755072593689
1693600816.191857,58,0.10557639598846436
1693600894.3741171,59,0.10517799854278564
1693600971.0460057,60,0.10654392838478088
1693601048.6789165,61,0.10549364984035492
1693601126.1242044,62,0.10605032742023468
1693601203.0258732,63,0.10433294624090195
1693601280.7798743,64,0.103390172123909
1693601358.2879524,65,0.10334347933530807
1693601435.2732086,66,0.10365530848503113
1693601512.5591402,67,0.10184269398450851
1693601589.4270794,68,0.10264824330806732
1693601665.6160843,69,0.10231384634971619
1693601742.3126843,70,0.1014103889465332
1693601818.365244,71,0.09982022643089294
1693601894.240407,72,0.10120219737291336
1693601970.2935247,73,0.10022883117198944
1693602046.5576956,74,0.10002531856298447
1693602121.88977,75,0.10020210593938828
1693602197.459105,76,0.0998261347413063
1693602273.760773,77,0.09924814105033875
1693602349.292729,78,0.09925001114606857
1693602424.4617574,79,0.09836745262145996
1693602500.401519,80,0.0980461835861206
1693602576.3524387,81,0.098825603723526
1693602652.0368774,82,0.09790704399347305
1693602728.2548928,83,0.09697618335485458
1693602804.2610676,84,0.09837698936462402
1693602880.1735315,85,0.09595324099063873
1693602957.1026657,86,0.09693432599306107
1693603034.5469046,87,0.0965222641825676
1693603111.2521029,88,0.094449482858181
1693603188.8483703,89,0.09542115777730942
1693603266.0416598,90,0.09642152488231659
1693603343.5983453,91,0.09559258073568344
1693603420.6610925,92,0.09393787384033203
1693603499.9137154,93,0.09541326016187668
1693603578.0803394,94,0.09448342770338058
1693603655.9538572,95,0.09418708086013794
1693603733.6663995,96,0.09353633224964142
1693603815.2519183,97,0.09348315000534058
1693603894.1072805,98,0.0938066765666008
1693603971.4621203,99,0.09343502670526505
1693604049.8224719,100,0.09292629361152649
1693604129.4980674,101,0.09446192532777786
1693604208.7389185,102,0.09251867979764938
