Wall time,Step,Value
1693682072.709357,1,1.3227447271347046
1693682179.4086835,2,1.1112680435180664
1693682311.4304843,3,1.0439270734786987
1693682427.1391659,4,1.005307912826538
1693682538.7444305,5,0.9791004061698914
1693682646.9260807,6,0.9589256644248962
1693682755.9229865,7,0.9425970911979675
1693682867.7606363,8,0.9286637306213379
1693682977.7322974,9,0.9164574146270752
1693683086.0203865,10,0.9050094485282898
1693683195.9150739,11,0.8946393728256226
1693683306.020662,12,0.8858584761619568
1693683413.4459624,13,0.8773775100708008
1693683520.6786008,14,0.8693021535873413
1693683632.3680818,15,0.8618876338005066
1693683737.3438275,16,0.8545163869857788
1693683844.8456948,17,0.8475268483161926
1693683951.1084104,18,0.8411908745765686
1693684063.059706,19,0.8344613909721375
1693684171.9107122,20,0.8287725448608398
1693684280.8275545,21,0.8233304023742676
1693684388.828017,22,0.8179100751876831
1693684497.068026,23,0.8130406737327576
1693684605.1006236,24,0.808907687664032
1693684714.317257,25,0.8043893575668335
1693684821.6197128,26,0.7999683022499084
1693684927.4744487,27,0.7955766320228577
1693685036.067213,28,0.7919458746910095
1693685140.025043,29,0.7882711887359619
1693685245.3966906,30,0.7846083045005798
1693685353.4754038,31,0.7809610366821289
1693685906.2607036,32,0.777208149433136
1693686052.9172225,33,0.7740719318389893
1693686182.09889,34,0.7715855836868286
1693686375.63513,35,0.7681967616081238
1693686501.2764628,36,0.7643494009971619
1693686611.6598587,37,0.7607890963554382
1693686719.9506392,38,0.7588248252868652
1693686832.3237233,39,0.7550439238548279
1693686943.331919,40,0.7522059679031372
1693687052.3718426,41,0.7494298815727234
1693687159.383097,42,0.7464499473571777
1693687266.5657973,43,0.7443978190422058
1693687375.464102,44,0.7412365674972534
1693687480.379641,45,0.7382072806358337
1693687589.0812547,46,0.7356138825416565
1693687696.4731612,47,0.7333276271820068
1693687942.0939183,48,0.7302838563919067
1693689023.5335166,49,0.7282859086990356
1693689292.1926916,50,0.7258676290512085
1693689424.5880737,51,0.7232055068016052
1693689535.9776964,52,0.7205086350440979
1693689646.4583716,53,0.7184796333312988
1693689754.1618054,54,0.7168626189231873
1693689863.7274947,55,0.7146490812301636
1693689970.8796098,56,0.712501049041748
1693690078.6744192,57,0.7096583843231201
1693690184.6969771,58,0.7081747651100159
1693690292.5603848,59,0.706171452999115
1693690399.4166496,60,0.7044063210487366
1693690506.24203,61,0.7021324634552002
1693690611.0039444,62,0.7009546756744385
1693690727.7593856,63,0.6991119980812073
1693690841.2220633,64,0.6969428062438965
1693690950.414251,65,0.6955214738845825
1693691056.753028,66,0.6934230923652649
1693691165.0048194,67,0.6918349266052246
1693691270.685056,68,0.6905995607376099
1693691376.6203303,69,0.6887838244438171
1693691481.5871162,70,0.6871289610862732
1693691588.7494645,71,0.6855838894844055
1693691695.6259193,72,0.6838611960411072
1693691802.4465232,73,0.6818816065788269
1693691909.866268,74,0.6811188459396362
1693692015.2346928,75,0.6791678667068481
1693692124.1732767,76,0.677502453327179
1693692231.0104015,77,0.6762828230857849
1693692337.8853168,78,0.6751031279563904
1693692445.3172045,79,0.6740711331367493
1693692550.858885,80,0.6723499894142151
1693692658.686332,81,0.6711905002593994
1693692802.6561759,82,0.6695259809494019
1693692934.337944,83,0.6684534549713135
1693693041.721338,84,0.6671227812767029
1693693151.3387165,85,0.6655299067497253
1693693261.0812175,86,0.6643977165222168
1693693370.9852881,87,0.6633864045143127
1693693492.7283053,88,0.6623584032058716
1693693599.8276398,89,0.6601141095161438
1693693706.9927156,90,0.6588800549507141
1693693812.1463907,91,0.6574937105178833
1693693923.9447007,92,0.6566710472106934
1693694031.8268964,93,0.6548020243644714
1693694138.7252638,94,0.6534327864646912
1693694246.8018,95,0.6526278257369995
1693694353.1046438,96,0.6514596343040466
1693694457.393447,97,0.649894654750824
1693694567.0011618,98,0.6490310430526733
1693694671.8709953,99,0.648091197013855
1693694780.2366772,100,0.6470234394073486
1693694948.7546134,101,0.6455367803573608
1693695056.6362746,102,0.644179105758667
1693695163.8660028,103,0.6433942914009094
1693695285.8741245,104,0.6422322988510132
1693695401.2265399,105,0.6404199004173279
1693695541.9693024,106,0.639446496963501
1693695664.094467,107,0.6382100582122803
1693695823.051566,108,0.637355625629425
1693696020.1656184,109,0.6363227963447571
1693696184.8553152,110,0.6349036693572998
1693696344.3227723,111,0.6340660452842712
1693696533.9608884,112,0.632726788520813
1693696650.9689999,113,0.6317408680915833
1693696792.413427,114,0.630759596824646
1693696919.3976257,115,0.6296728253364563
1693697074.6664,116,0.6284857988357544
1693697222.8615184,117,0.6278588771820068
1693697344.279097,118,0.6264941096305847
1693697688.7275138,119,0.6266959309577942
1693697842.5463433,120,0.6257160305976868
1693697995.4710717,121,0.624605119228363
1693698152.772597,122,0.6242854595184326
1693698290.2573056,123,0.6237716674804688
1693698477.5163226,124,0.6226874589920044
1693698610.0385256,125,0.6209089756011963
1693698833.2825575,126,0.620063841342926
1693699013.2298617,127,0.6191157102584839
1693699181.9706612,128,0.6184293031692505
1693699409.36448,129,0.6172334551811218
1693699571.897964,130,0.6164624094963074
1693699742.413763,131,0.6159417033195496
1693699920.3035128,132,0.6150190830230713
1693700092.337071,133,0.6146051287651062
1693700261.248813,134,0.6128804087638855
1693700425.1373622,135,0.6134909987449646
1693700533.7516053,136,0.6121598482131958
1693700642.466628,137,0.6111807823181152
1693700751.413421,138,0.6105407476425171
1693700859.5310223,139,0.6097836494445801
1693700966.5247502,140,0.6094211339950562
1693701072.195449,141,0.6085218787193298
1693701178.2878137,142,0.6079966425895691
1693701286.1828387,143,0.6062368750572205
1693701394.012645,144,0.6055607795715332
1693701501.1168556,145,0.6051574945449829
1693701607.4636884,146,0.6047287583351135
1693701712.2358408,147,0.603805422782898
1693701818.985998,148,0.6027439832687378
1693701924.485719,149,0.6019483208656311
1693702031.6928496,150,0.601023256778717
1693702137.9034476,151,0.6004523038864136
1693702242.7277675,152,0.5998417735099792
1693702350.6190214,153,0.6000433564186096
1693702456.8074443,154,0.5989556312561035
1693702562.5750375,155,0.5978615880012512
1693702669.0338058,156,0.597720205783844
1693702785.539224,157,0.5968156456947327
1693703637.6608655,158,0.5962405204772949
1693703838.872253,159,0.5951567888259888
1693703979.4987419,160,0.5948451161384583
1693704089.6628785,161,0.5944989323616028
1693704200.9724345,162,0.593084454536438
1693704310.3078008,163,0.5929120779037476
1693704418.5722826,164,0.5923318266868591
1693704508.4798367,165,0.5918514728546143
1693704597.3230934,166,0.5911102294921875
1693704685.888261,167,0.5908290147781372
1693704775.5880773,168,0.5902988910675049
1693704865.0923307,169,0.5899076461791992
1693704955.0481377,170,0.5893597602844238
1693705045.2649822,171,0.589253842830658
1693705135.0347664,172,0.5884493589401245
1693705223.9232485,173,0.5879750847816467
1693705312.6294672,174,0.5874717831611633
1693705400.328088,175,0.586658775806427
1693705489.3333406,176,0.5858221650123596
1693705577.2422316,177,0.5856029391288757
1693705666.731672,178,0.5853258371353149
1693705754.2619886,179,0.5848163962364197
1693705843.0040178,180,0.5844795107841492
1693705931.27473,181,0.5840921401977539
1693706018.4336276,182,0.5835877060890198
1693706106.4950674,183,0.5831729173660278
1693706195.1452472,184,0.5823843479156494
