Wall time,Step,Value
1685882865.3590252,0,0.011416047811508179
1685882877.332116,1,0.010196881368756294
1685882889.227497,2,0.009383364580571651
1685882901.1957383,3,0.008943255059421062
1685882913.067131,4,0.008445000275969505
1685882925.4108095,5,0.008281811140477657
1685882937.1970115,6,0.008165529929101467
1685882949.2044423,7,0.00805360171943903
1685882961.175579,8,0.007718006148934364
1685882973.0018601,9,0.007743206340819597
1685882985.1028209,10,0.007560849655419588
1685882996.873246,11,0.007531724404543638
1685883008.70942,12,0.007334247697144747
1685883020.8809264,13,0.007242477964609861
1685883032.4796185,14,0.007186179049313068
1685883044.4925182,15,0.007088597863912582
1685883056.5776534,16,0.00691669387742877
1685883068.3350945,17,0.006735225673764944
1685883080.3131614,18,0.006813273765146732
1685883092.0845606,19,0.006731738336384296
1685883104.0047498,20,0.00678756320849061
1685883115.4575796,21,0.006662326864898205
1685883127.5038183,22,0.00666284142062068
1685883139.7000601,23,0.006572874262928963
1685883151.8465729,24,0.006416902411729097
1685883164.1379786,25,0.006406491156667471
1685883176.7937093,26,0.006554864812642336
1685883189.7278903,27,0.006361968815326691
1685883201.3890307,28,0.0063869524747133255
1685883214.5737667,29,0.006468523293733597
