Wall time,Step,Value
1692863860.7260127,1,1.4900281429290771
1692863924.9777834,2,1.2750118970870972
1692863988.163184,3,1.233210563659668
1692864051.686621,4,1.2065013647079468
1692864115.0045853,5,1.187612771987915
1692864179.7072215,6,1.1743520498275757
1692864243.599502,7,1.170034646987915
1692864307.1848507,8,1.1566561460494995
1692864370.805234,9,1.1461395025253296
1692864433.8153603,10,1.1351280212402344
1692864497.9046588,11,1.1245454549789429
1692864561.4744306,12,1.113143801689148
1692864625.3777966,13,1.102957010269165
1692864688.9611225,14,1.0941441059112549
1692864752.8523436,15,1.0866371393203735
1692864816.9940588,16,1.0783193111419678
1692864881.5029576,17,1.0725334882736206
1692864945.0830398,18,1.0665991306304932
1692865008.80252,19,1.0573699474334717
1692865072.3801825,20,1.050104022026062
1692865136.4367127,21,1.0429707765579224
1692865200.3575983,22,1.0361554622650146
1692865264.5881774,23,1.0337955951690674
1692865328.1345544,24,1.0249379873275757
1692865391.7492542,25,1.0230460166931152
1692865455.3769007,26,1.0140738487243652
1692865518.80694,27,1.008609652519226
1692865583.3005986,28,1.000471591949463
1692865647.3269699,29,1.0007445812225342
1692865710.785345,30,0.9943773746490479
1692865774.801758,31,0.9862165451049805
1692865838.5771127,32,0.9842620491981506
1692865900.4119875,33,0.985541582107544
1692865964.4243703,34,0.9659315347671509
1692866028.6516101,35,0.9590699076652527
1692866093.4782193,36,0.9551929831504822
1692866156.9006069,37,0.9547154307365417
1692866220.2890708,38,0.9608398079872131
1692866283.7653368,39,0.9557734131813049
1692866348.1582441,40,0.9369537830352783
1692866411.3248706,41,0.9308253526687622
1692866474.282384,42,0.9266797304153442
1692866538.0894887,43,0.9267779588699341
1692866601.9327137,44,0.9184209108352661
1692866665.9243617,45,0.9145978093147278
1692866729.564786,46,0.9097244739532471
1692866793.472887,47,0.9391257762908936
1692866859.5443656,48,0.9215383529663086
1692866938.5915787,49,0.9228116273880005
1692867016.647509,50,0.9039503931999207
1692867092.8358848,51,0.8894111514091492
1692867179.1771102,52,0.8822133541107178
1692867276.9969826,53,0.8786042928695679
1692867376.698033,54,0.8825139403343201
1692867474.9096987,55,0.9215025305747986
1692867574.369994,56,0.872685432434082
1692867671.3706725,57,0.864457905292511
1692867770.44771,58,0.865086555480957
1692867868.5319536,59,0.8600215315818787
1692867968.0191865,60,0.8582569360733032
1692868067.9312139,61,0.8561307787895203
1692868165.062373,62,0.8654247522354126
1692868271.9794853,63,0.9300642609596252
1692868370.2643347,64,0.8548868894577026
1692868468.9491572,65,0.844985842704773
1692868567.5930197,66,0.8390599489212036
1692868666.5950553,67,0.8363823890686035
1692868764.0600924,68,0.8363183736801147
1692868858.661421,69,0.9108112454414368
1692868954.1395395,70,0.9185724258422852
1692869048.2229328,71,0.842021107673645
1692869145.7611556,72,0.8325509428977966
1692869243.0294092,73,0.8288272023200989
1692869340.5264993,74,0.8247232437133789
1692869437.839663,75,0.8243100643157959
1692869537.5080895,76,0.8233886361122131
1692869636.5944762,77,0.8222110867500305
1692869735.1760075,78,0.8249270915985107
1692869831.9001207,79,0.8211245536804199
1692869942.278822,80,0.879473865032196
1692870046.6191168,81,0.9179853796958923
1692870144.198281,82,0.8369343876838684
1692870241.8613887,83,0.8163183927536011
1692870340.9926279,84,0.8121002912521362
1692870434.5054588,85,0.8084058165550232
1692870535.2821343,86,0.8052270412445068
1692870633.178806,87,0.8055813908576965
1692870733.453114,88,0.8066743016242981
1692870831.6534686,89,0.8526291847229004
1692870930.7967231,90,0.8747575283050537
1692871028.5559628,91,0.8198631405830383
1692871125.1970801,92,0.8201283812522888
1692871222.0525692,93,0.8041486144065857
1692871318.099305,94,0.7961292266845703
1692871444.4641743,95,0.7938598990440369
1692871542.5922647,96,0.7926438450813293
1692871637.9020844,97,0.7959514260292053
1692871731.9289632,98,0.806332528591156
1692871829.1638515,99,0.8380758166313171
1692871921.6509118,100,0.8007767200469971
1692872019.9427907,101,0.7900956273078918
1692872118.9128928,102,0.7883607745170593
1692872214.6823158,103,0.7898216247558594
1692872312.0006428,104,0.7911108732223511
1692872406.232805,105,0.7914573550224304
1692872499.890011,106,0.7927170395851135
1692872597.2539802,107,0.7917601466178894
1692872690.608319,108,0.7931352257728577
1692872788.5616734,109,0.9435433745384216
1692872884.4825964,110,0.822325587272644
1692872994.9888275,111,0.7941116094589233
1692873095.42231,112,0.7817397713661194
1692873192.1768997,113,0.7788792252540588
1692873289.7437038,114,0.7786235213279724
1692873389.5218754,115,0.7781826257705688
1692873491.359495,116,0.7806047797203064
1692873591.162441,117,0.7823033928871155
1692873686.6540885,118,0.7822677493095398
1692873785.4950633,119,0.7816198468208313
1692873882.0931306,120,0.7800588607788086
1692873980.2559462,121,0.7805748581886292
1692874079.732642,122,0.7784688472747803
1692874178.495191,123,0.778526246547699
1692874275.1830657,124,0.7798140048980713
1692874378.6253781,125,0.8120407462120056
1692874477.1981456,126,0.9117770791053772
1692874576.413234,127,0.7995848059654236
1692874677.224442,128,0.776628851890564
1692874773.5351841,129,0.7713450789451599
1692874872.2655833,130,0.7694835662841797
1692874972.9110801,131,0.7701358199119568
1692875073.1787114,132,0.7696084380149841
1692875160.3205683,133,0.7709172964096069
1692875240.1604674,134,0.7723666429519653
1692875320.703743,135,0.771216869354248
1692875399.8502464,136,0.7724032998085022
1692875480.8729262,137,0.771914541721344
1692875561.7762144,138,0.7741848826408386
1692875643.2155747,139,0.772689938545227
1692875721.9868832,140,0.7723710536956787
1692875801.8644488,141,0.7724269032478333
1692875881.3056614,142,0.7688867449760437
1692875960.966828,143,0.7706623077392578
1692876038.9581025,144,0.7763049602508545
1692876119.5744379,145,0.7708712220191956
1692876224.9331872,146,0.7688325643539429
1692876317.061215,147,0.7710251808166504
1692876396.9586504,148,0.7700297236442566
1692876479.555442,149,0.768356442451477
1692876559.9967215,150,0.7717665433883667
1692876638.8460684,151,0.9580661654472351
1692876721.7041333,152,0.889549195766449
1692876815.1184907,153,0.7955631017684937
1692876893.438443,154,0.7765353918075562
1692876981.4945786,155,0.7642607092857361
1692877082.4901302,156,0.7610109448432922
1692877209.8373415,157,0.7591983675956726
1692877316.102397,158,0.7582658529281616
1692877400.7893548,159,0.759238064289093
1692877481.8241267,160,0.7605993151664734
1692877561.5457065,161,0.7630658745765686
1692877643.921208,162,0.7615333199501038
1692877729.319704,163,0.7615219950675964
1692877811.0165632,164,0.7616759538650513
1692877895.6514554,165,0.7647314071655273
1692877977.165319,166,0.7636051774024963
1692878064.8767133,167,0.765815794467926
1692878153.2604764,168,0.7637544274330139
1692878233.9783294,169,0.7634069323539734
1692878320.391302,170,0.764465868473053
1692878401.3744335,171,0.7650571465492249
1692878481.4033206,172,0.7628416419029236
1692878562.3787982,173,0.7611512541770935
1692878642.6193368,174,0.7610029578208923
1692878723.2252283,175,0.7593865394592285
1692878802.0764608,176,0.7634636759757996
1692878881.917903,177,0.7636445760726929
1692878962.163914,178,0.7635895013809204
1692879043.10557,179,0.7618899941444397
1692879123.7810755,180,0.7606443762779236
1692879202.0720835,181,0.7599379420280457
1692879282.749485,182,0.7605066895484924
1692879361.8348897,183,0.7602041959762573
1692879441.7520404,184,0.7591364979743958
1692879522.3956468,185,0.7607340216636658
