Wall time,Step,Value
1693900064.6401033,1,0.011343557387590408
1693900103.644655,2,0.008615848608314991
1693900139.8123748,3,0.00789271667599678
1693900178.3658803,4,0.007435568608343601
1693900216.8388107,5,0.006948353722691536
1693900256.530216,6,0.006651129107922316
1693900293.7194252,7,0.006384648848325014
1693900328.799433,8,0.006185146514326334
1693900365.9999225,9,0.005995384883135557
1693900402.7229755,10,0.005842822603881359
1693900439.745319,11,0.005705773364752531
1693900478.5331824,12,0.005582017824053764
1693900517.0134976,13,0.005481401924043894
1693900551.4758096,14,0.005384172312915325
1693900589.2921767,15,0.005296650342643261
1693900624.6038222,16,0.005231118761003017
1693900659.7646494,17,0.005160802509635687
1693900693.515042,18,0.005105688702315092
1693900725.4706404,19,0.005051100626587868
1693900757.641748,20,0.005008273757994175
1693900787.8281727,21,0.0049682119861245155
1693900819.660245,22,0.004933347459882498
1693900850.4133036,23,0.00490715354681015
1693900880.6205015,24,0.004878901410847902
1693900910.2284508,25,0.0048576719127595425
1693900939.7765145,26,0.004840039182454348
1693900969.7901795,27,0.004823869559913874
1693901000.4898257,28,0.00480984803289175
1693901029.7308674,29,0.0047974176704883575
1693901058.638899,30,0.004785194993019104
