Wall time,Step,Value
1691361962.3377655,1,0.020790886133909225
1691361998.5594783,2,0.016252068802714348
1691362035.7184865,3,0.014295589178800583
1691362073.1687038,4,0.013073356822133064
1691362108.3394532,5,0.012143237516283989
1691362142.3550975,6,0.011276506818830967
1691362179.6876843,7,0.010788106359541416
1691362213.036884,8,0.01019363570958376
1691362250.8153188,9,0.009815877303481102
1691362283.1560864,10,0.00942485686391592
1691362320.6631827,11,0.009205343201756477
1691362357.5601518,12,0.008863742463290691
1691362394.2914312,13,0.008669380098581314
1691362429.6333876,14,0.00842217542231083
1691362464.07443,15,0.008269795216619968
1691362500.1818736,16,0.008128918707370758
1691362537.4667375,17,0.007990282028913498
1691362573.6305032,18,0.007862135767936707
1691362607.7367854,19,0.007770377676934004
1691362646.0234923,20,0.0076901959255337715
1691362681.2360017,21,0.007615117821842432
1691362716.9774764,22,0.007554459385573864
1691362754.4663525,23,0.007493067532777786
1691362792.9017968,24,0.007461342960596085
1691362828.8437974,25,0.0074180178344249725
1691362866.6023755,26,0.007389129605144262
1691362903.72048,27,0.007358030416071415
1691362938.1782122,28,0.007332634646445513
1691362966.3924205,29,0.007309543434530497
1691362984.7601426,30,0.0072892350144684315
